id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,i5_dist,yr_purch,mnth_purch
3438501662,2014-08-18,270000.0,3,1.0,1500,5605,1.0,0,0,5,6,750,750,1942,0,98106,47.5456,-122.359,1050,9100,10399.246865209696,2014,8
293000036,2015-04-03,495000.0,4,2.0,1610,4770,1.0,0,0,4,7,1230,380,1941,0,98126,47.5333,-122.381,1180,6120,17181.645586044226,2015,4
2648000071,2015-03-06,225000.0,4,1.75,1420,10300,2.0,0,0,3,7,1420,0,1950,2001,98002,47.3121,-122.215,1420,10300,20150.939618002343,2015,3
5273200060,2015-05-04,716528.0,3,1.5,1750,5400,1.0,0,0,4,7,1050,700,1952,0,98115,47.6799,-122.279,1750,5400,10289.867983065737,2015,5
2025701360,2014-10-14,260000.0,3,2.5,1510,6095,2.0,0,0,4,7,1510,0,1991,0,98038,47.3498,-122.037,1520,6000,63442.69580321534,2014,10
7787120260,2014-06-09,471000.0,4,2.5,2330,9928,2.0,0,0,3,8,2330,0,1998,0,98045,47.4836,-121.783,2430,8175,119055.62641597402,2014,6
4154305085,2015-02-26,690000.0,5,3.5,2690,4800,2.0,0,2,3,8,1930,760,1919,1984,98118,47.5592,-122.269,2080,4900,10710.970234706143,2015,2
967000400,2015-04-28,548000.0,5,1.5,1700,7200,1.5,0,0,3,7,1700,0,1937,0,98011,47.7614,-122.203,1460,7194,28828.168966997368,2015,4
5101401816,2014-07-26,505000.0,3,1.0,1020,5410,1.0,0,0,4,7,880,140,1928,0,98115,47.6924,-122.31,1580,5376,4371.195091832643,2014,7
3755000310,2014-12-17,325000.0,3,1.0,1160,11799,1.0,0,0,3,7,1160,0,1966,0,98034,47.7263,-122.229,1220,10500,23456.53121743292,2014,12
7300200400,2014-11-05,682000.0,4,2.25,2450,34092,2.0,0,0,4,8,2450,0,1980,0,98075,47.5751,-122.049,2410,35378,61418.85006537692,2014,11
1795920350,2014-06-17,605000.0,3,2.25,2010,10760,2.0,0,0,3,8,2010,0,1985,0,98052,47.7276,-122.103,2240,9357,54460.431189068,2014,6
3530440140,2015-05-05,276200.0,2,1.75,1370,4495,1.0,0,0,4,8,1370,0,1975,0,98198,47.3794,-122.317,1370,4686,6343.434498932571,2015,5
6690500060,2014-07-24,530000.0,3,1.0,1370,4040,1.5,0,0,3,7,1370,0,1906,0,98103,47.6867,-122.354,1220,3030,6263.183157296129,2014,7
3568200060,2014-09-02,245000.0,3,3.0,1990,9600,1.0,0,0,3,7,1440,550,1988,0,98003,47.3499,-122.296,1670,9600,339.6510306210307,2014,9
3530200160,2014-06-03,654950.0,4,2.5,2790,45902,2.0,0,0,3,9,2790,0,1987,0,98077,47.7674,-122.086,2890,42421,57140.483937047415,2014,6
40000228,2014-10-15,221900.0,2,1.0,780,6727,1.0,0,0,3,6,780,0,1939,0,98168,47.4733,-122.281,1860,10124,2784.886402353219,2014,10
3878900270,2015-04-29,466000.0,4,2.0,2240,4508,1.0,0,2,4,8,1340,900,1926,0,98178,47.5096,-122.25,1930,5250,6958.143800830219,2015,4
8029600400,2015-02-13,383150.0,3,2.0,2210,6387,1.0,0,0,3,8,2210,0,2003,0,98003,47.265,-122.302,2570,6497,4154.216786678261,2015,2
4083300510,2014-05-05,657100.0,4,1.0,1390,4240,1.0,0,0,3,7,1050,340,1924,0,98103,47.6596,-122.338,1810,4240,3857.5752175212433,2014,5
1026069155,2015-03-12,539000.0,3,2.0,1800,43995,2.0,0,0,3,8,1800,0,1988,0,98077,47.7585,-122.022,2290,51400,73095.33698663715,2015,3
3298600340,2014-09-05,400000.0,6,3.0,3320,15600,1.0,0,0,4,8,1660,1660,1977,0,98092,47.2983,-122.166,2330,15360,33091.6299953108,2014,9
1921059235,2014-06-20,215000.0,4,2.5,1960,11600,1.0,0,0,5,6,980,980,1931,0,98002,47.2898,-122.222,1160,7685,20455.53418836251,2014,6
2887701420,2014-11-24,489000.0,2,1.0,850,2850,1.0,0,0,4,7,850,0,1927,0,98115,47.6875,-122.309,1450,4015,3559.0908307213317,2014,11
2553300270,2014-11-05,649000.0,4,2.5,2980,12764,2.0,0,0,3,10,2980,0,1994,0,98075,47.5857,-122.027,3080,9810,68052.30510401231,2014,11
6206100075,2015-05-12,700000.0,4,1.75,1980,10800,1.0,0,0,4,8,1320,660,1953,0,98005,47.5899,-122.173,2310,10800,36249.4870758361,2015,5
1397300055,2014-05-20,268500.0,2,1.0,790,8424,1.0,0,0,4,6,790,0,1953,0,98133,47.7511,-122.352,1470,8424,5385.256545677221,2014,5
1357900060,2014-06-10,515000.0,3,2.5,1800,5001,2.0,0,0,3,7,1800,0,1996,0,98034,47.7126,-122.231,2106,5618,23097.70385746948,2014,6
9346700030,2015-02-23,685000.0,4,2.0,2260,10800,1.0,0,0,3,9,2260,0,1978,0,98007,47.6124,-122.153,2650,9900,41702.80815064657,2015,2
730000139,2014-10-16,305000.0,2,1.5,800,2142,2.0,0,0,3,7,800,0,2006,0,98144,47.5917,-122.297,1320,2742,5909.763338784964,2014,10
4219400465,2015-01-12,950000.0,4,2.0,2490,4600,1.5,0,2,3,8,2090,400,1926,0,98105,47.6557,-122.278,2910,5000,10954.483626059528,2015,1
8947250060,2015-03-26,292500.0,4,2.5,1610,4568,2.0,0,0,3,7,1610,0,2006,0,98001,47.3351,-122.289,1834,4604,1112.1320535373507,2015,3
3293700496,2014-08-14,270000.0,4,1.75,1850,7730,1.0,0,0,5,7,1100,750,1956,0,98133,47.7481,-122.355,2260,8581,6281.741281452795,2014,8
3293700496,2014-12-04,450000.0,4,1.75,1850,7730,1.0,0,0,5,7,1100,750,1956,0,98133,47.7481,-122.355,2260,8581,6281.741281452795,2014,12
2921700060,2014-10-27,535000.0,4,1.0,1920,6480,1.5,0,0,3,7,1920,0,1920,0,98117,47.6897,-122.374,1600,6470,11026.603827825806,2014,10
3629870200,2015-03-06,550000.0,3,2.5,1740,3082,2.0,0,0,3,8,1740,0,2000,0,98029,47.5489,-122.006,1910,3075,67301.04997496198,2015,3
6909200335,2014-06-24,457500.0,3,2.25,1430,2003,2.0,0,0,3,8,980,450,1996,0,98144,47.5908,-122.292,2210,4000,7082.604740615457,2014,6
8945100320,2014-05-06,136500.0,3,1.5,1420,8580,1.0,0,0,3,6,1420,0,1962,0,98023,47.3076,-122.362,1200,8580,14853.703902475703,2014,5
8945100320,2014-10-08,224097.0,3,1.5,1420,8580,1.0,0,0,3,6,1420,0,1962,0,98023,47.3076,-122.362,1200,8580,14853.703902475703,2014,10
6792200282,2014-09-22,254000.0,3,2.5,1560,10608,2.0,0,0,3,7,1560,0,1994,0,98042,47.3572,-122.161,1360,10608,32983.86238807912,2014,9
1471701170,2014-06-11,335000.0,4,2.25,2030,13500,1.0,0,0,3,7,1230,800,1963,0,98059,47.4596,-122.066,1830,13800,48905.95454581674,2014,6
8564850200,2015-04-02,594950.0,5,2.5,3280,6553,2.0,0,0,3,9,3280,0,2012,0,98045,47.475,-121.737,3360,7242,130425.65181559096,2015,4
1471610070,2014-08-27,350000.0,3,1.75,1360,18123,1.0,0,0,3,8,1360,0,1983,0,98045,47.4716,-121.756,1570,16817,125679.28990260599,2014,8
3384300160,2014-09-16,169950.0,3,1.0,1180,9832,1.0,0,0,3,7,1180,0,1970,0,98042,47.3845,-122.085,1220,9894,49223.05895839305,2014,9
6139800390,2014-10-06,432500.0,3,2.5,1940,10800,1.0,0,0,3,8,1340,600,1979,0,98077,47.7471,-122.075,2080,9600,60742.016510158435,2014,10
8819900270,2014-05-20,440000.0,2,1.75,1300,4000,2.0,0,0,3,7,1300,0,1948,0,98105,47.6687,-122.288,1350,4013,8378.319631672359,2014,5
8944290200,2014-09-18,233703.0,3,2.25,1650,3788,2.0,0,0,3,7,1650,0,1985,0,98031,47.3908,-122.167,1510,3994,29843.91618752237,2014,9
4057300030,2014-11-14,310000.0,3,1.5,1140,3292,2.0,0,0,3,7,1140,0,1988,0,98029,47.5701,-122.017,1150,3592,67613.7040679705,2014,11
1277000240,2015-04-02,735000.0,3,2.5,2540,6762,2.0,0,0,3,10,2540,0,1998,0,98007,47.6239,-122.144,2870,6631,44375.65665273737,2015,4
3345100002,2014-12-17,730000.0,4,2.75,3440,8150,2.0,0,0,3,10,3440,0,2014,0,98056,47.5168,-122.189,2560,8315,20898.02234834163,2014,12
179000505,2014-10-24,257000.0,3,1.75,1800,9000,1.0,0,0,3,7,1200,600,1961,0,98178,47.4932,-122.278,980,6000,2174.5859800880653,2014,10
1972200751,2014-05-19,485000.0,2,2.25,1260,1240,3.0,0,0,3,8,1260,0,2004,0,98103,47.6531,-122.352,1330,1300,7269.598853028238,2014,5
868002080,2014-06-19,899000.0,4,2.25,2370,6000,1.0,0,2,3,8,1440,930,1959,0,98177,47.7023,-122.388,3280,8843,14344.555715966217,2014,6
4426600125,2014-11-18,279000.0,3,1.0,1520,8055,1.5,0,0,3,7,1520,0,1952,0,98125,47.7222,-122.305,1560,8160,4756.125452238513,2014,11
1683500140,2014-12-11,225000.0,4,2.0,1750,7245,1.0,0,0,4,7,1050,700,1974,0,98092,47.3164,-122.196,1640,7245,24583.470335573886,2014,12
1689401230,2014-06-25,1355000.0,3,1.5,2680,4775,2.0,0,2,5,8,1880,800,1913,0,98109,47.6333,-122.347,2280,5947,5025.3663644943545,2014,6
7852060370,2014-08-11,355000.0,3,2.5,1590,4242,2.0,0,0,3,7,1590,0,2000,0,98065,47.5309,-121.876,1590,3702,97128.69997454136,2014,8
3876200060,2014-05-02,382500.0,4,1.75,1560,8700,1.0,0,0,4,7,1560,0,1967,0,98034,47.7274,-122.181,2080,8000,35265.67456406041,2014,5
2571910260,2014-11-07,324360.0,3,2.5,2000,9669,2.0,0,0,4,8,2000,0,1992,0,98022,47.1964,-122.009,1930,9202,80797.4279114026,2014,11
8731900640,2015-03-24,315000.0,3,1.75,2380,10450,1.5,0,0,3,8,2380,0,1966,0,98023,47.3143,-122.37,2320,8500,17330.676741617433,2015,3
1826049094,2014-07-16,426000.0,2,1.0,2230,11472,2.0,0,0,3,7,2230,0,1951,0,98133,47.7372,-122.35,1870,8649,5352.306140185131,2014,7
2345700260,2015-04-06,395000.0,5,2.5,2820,6305,2.0,0,0,3,8,2820,0,2003,0,98003,47.2616,-122.296,2610,6306,6073.505715949073,2015,4
3622069050,2014-11-21,212644.0,3,1.0,1570,9650,1.5,0,0,5,5,1570,0,1922,0,98010,47.3531,-121.982,1330,9650,77109.77064447543,2014,11
3342100160,2014-10-09,510000.0,3,3.0,1845,5100,2.0,0,2,5,8,1845,0,1947,0,98056,47.5204,-122.208,2100,7650,17527.842937334517,2014,10
2422049104,2014-09-15,85000.0,2,1.0,830,9000,1.0,0,0,3,6,830,0,1939,0,98032,47.3813,-122.243,1160,7680,11731.586188161145,2014,9
2422049104,2014-12-30,235000.0,2,1.0,830,9000,1.0,0,0,3,6,830,0,1939,0,98032,47.3813,-122.243,1160,7680,11731.586188161145,2014,12
6600350140,2015-04-08,295000.0,4,2.5,2030,5754,2.0,0,0,3,8,2030,0,2001,0,98042,47.3542,-122.137,2030,5784,38784.174408780134,2015,4
510003230,2014-08-10,720001.0,3,2.5,1430,2200,1.5,0,0,4,7,1430,0,1910,0,98103,47.6601,-122.331,1740,4275,2141.6557780115904,2014,8
1995200200,2014-05-06,313950.0,3,1.0,1510,6083,1.0,0,0,4,6,860,650,1940,0,98115,47.6966,-122.324,1510,5712,1322.5221359337445,2014,5
1995200200,2014-10-08,415000.0,3,1.0,1510,6083,1.0,0,0,4,6,860,650,1940,0,98115,47.6966,-122.324,1510,5712,1322.5221359337445,2014,10
2473480350,2014-05-19,305000.0,3,1.75,1610,12247,1.0,0,0,3,8,1610,0,1981,0,98058,47.4476,-122.124,2010,9271,34746.79759631546,2014,5
1189000700,2014-10-01,625000.0,3,1.5,1600,4128,1.5,0,0,3,8,1250,350,1906,0,98122,47.6122,-122.297,1540,3976,7705.212666064024,2014,10
7923700030,2015-04-14,490000.0,3,1.0,1420,11040,1.0,0,0,4,7,1420,0,1961,0,98007,47.5969,-122.14,1530,8208,44509.43786423328,2015,4
1796360340,2014-07-22,269950.0,3,2.0,1660,8641,2.0,0,0,4,8,1660,0,1987,0,98042,47.3663,-122.088,1490,8641,50481.24632379491,2014,7
625059036,2014-08-13,2700000.0,5,4.0,4230,27295,2.0,1,4,3,8,3230,1000,1949,1985,98033,47.6803,-122.214,2660,27295,26299.025403887335,2014,8
5694500200,2014-08-13,829000.0,4,3.0,3310,4500,2.5,0,0,5,9,2910,400,1900,0,98103,47.6594,-122.345,1440,3750,5577.635849663848,2014,8
224069114,2014-08-29,635000.0,4,2.5,2470,77550,1.0,0,0,4,7,2470,0,1987,0,98075,47.5888,-122.011,2490,40894,72042.9017477961,2014,8
5379802871,2015-03-12,217500.0,3,1.0,1040,9750,1.0,0,0,3,7,1040,0,1959,0,98188,47.4553,-122.274,1510,11100,2433.2293210531884,2015,3
1311600030,2014-07-16,270000.0,4,1.75,1850,7350,1.0,0,0,3,7,1050,800,1965,0,98001,47.3413,-122.277,1450,7250,3942.883235946819,2014,7
669000350,2014-09-26,1245000.0,3,3.0,4610,8400,2.0,0,2,3,8,2790,1820,1947,1999,98144,47.5854,-122.292,2160,5000,6921.3459363964075,2014,9
2494000070,2015-01-27,480000.0,4,2.5,2480,5100,2.0,0,0,3,8,2480,0,2007,0,98019,47.7383,-121.969,2270,5115,86993.22871172434,2015,1
2771600350,2014-05-06,575000.0,3,1.75,2130,6500,1.0,0,2,3,8,1170,960,1954,0,98199,47.6424,-122.386,2020,5000,15197.174238587924,2014,5
1091310140,2014-11-03,426950.0,4,2.75,2350,5589,2.0,0,0,3,7,2350,0,2001,0,98059,47.5098,-122.155,2014,6365,27953.450872763828,2014,11
1450100390,2014-09-05,125000.0,3,1.0,920,7314,1.0,0,0,3,6,920,0,1960,0,98002,47.2892,-122.22,1010,7420,20989.33356810193,2014,9
1450100390,2015-03-16,208000.0,3,1.0,920,7314,1.0,0,0,3,6,920,0,1960,0,98002,47.2892,-122.22,1010,7420,20989.33356810193,2015,3
2473250400,2014-09-24,325000.0,4,2.0,1780,10622,1.0,0,0,4,7,900,880,1976,0,98058,47.4573,-122.158,1550,8900,26141.73642592021,2014,9
1420700030,2014-09-22,597157.0,7,4.0,2690,10880,1.0,0,0,4,8,2690,0,1960,0,98033,47.6787,-122.168,1840,10836,37616.92211994592,2014,9
3630110340,2015-01-07,728725.0,4,2.5,3010,3120,2.5,0,2,3,8,3010,0,2006,0,98029,47.5539,-121.996,2140,3840,70222.114580146,2015,1
1313000240,2014-08-18,708000.0,5,2.0,3180,10800,1.0,0,0,3,8,1910,1270,1968,0,98052,47.6354,-122.103,2440,9750,54232.83706080307,2014,8
1441600160,2014-07-23,1300000.0,4,3.0,4120,14021,2.0,0,0,3,11,4120,0,2005,0,98075,47.5985,-122.026,4390,14684,70660.48193127477,2014,7
8807600140,2015-04-24,405000.0,3,1.0,1280,11625,1.0,0,0,4,7,1280,0,1977,0,98053,47.6827,-122.059,1320,10875,64491.27309142272,2015,4
8928100125,2014-10-28,550000.0,4,2.75,1690,6090,1.5,0,0,3,7,1400,290,1945,0,98115,47.6814,-122.269,1820,6090,12766.24034063084,2014,10
7853302180,2015-04-09,451000.0,4,2.5,2320,5375,2.0,0,0,3,7,2320,0,2006,0,98065,47.5415,-121.883,2060,5395,96082.56369902725,2015,4
9325200160,2014-06-19,540500.0,5,3.75,3090,7415,2.0,0,0,3,8,3090,0,2014,0,98166,47.435,-122.329,2790,7425,11629.819164121787,2014,6
98001000,2014-10-07,1025000.0,5,3.5,5050,16500,2.0,0,2,3,11,5050,0,2001,0,98075,47.5863,-121.967,4570,16500,81295.85393643027,2014,10
3306200240,2014-11-25,218000.0,4,1.0,1640,10455,1.0,0,0,3,7,950,690,1963,0,98023,47.2974,-122.366,1360,9750,14994.835136164396,2014,11
7436500060,2014-10-20,562000.0,4,2.25,2170,7007,1.0,0,0,3,8,1540,630,1974,0,98033,47.672,-122.169,2040,7700,37418.65259896105,2014,10
1022059032,2014-08-12,401500.0,4,2.5,3140,94525,2.0,0,0,4,8,2280,860,1977,0,98042,47.4155,-122.163,1910,14300,27346.48238318527,2014,8
1523049083,2014-11-12,196700.0,2,1.0,1090,9994,1.0,0,0,3,7,1090,0,1954,0,98168,47.4761,-122.287,1090,11700,3881.8731926794594,2014,11
9346920070,2014-08-22,583000.0,3,1.75,1930,10183,1.0,0,0,4,8,1480,450,1975,0,98006,47.5624,-122.135,2320,10000,40988.47606001294,2014,8
5709200030,2014-12-04,309900.0,5,2.5,2100,17825,1.0,0,0,4,7,1400,700,1974,0,98092,47.3094,-122.191,2200,14602,26185.06747489429,2014,12
5104470070,2014-10-16,485000.0,4,3.0,3110,18843,2.0,0,0,3,9,3110,0,1995,0,98058,47.4619,-122.154,3080,14735,27175.87545945212,2014,10
3330500075,2015-04-24,465000.0,3,1.0,930,3348,1.0,0,0,4,6,930,0,1926,0,98118,47.5532,-122.277,1210,3348,7818.9261192342565,2015,4
200800200,2014-08-12,595000.0,4,2.25,2050,8372,2.0,0,0,4,8,2050,0,1984,0,98052,47.7234,-122.107,2010,8037,53489.49027430793,2014,8
1432400570,2014-07-18,254000.0,3,1.0,1160,7560,1.0,0,0,4,6,1160,0,1958,0,98058,47.45,-122.179,1160,7560,21115.74773704216,2014,7
1552510160,2014-10-30,488500.0,3,2.75,1820,9490,2.0,0,0,3,7,1820,0,1994,0,98011,47.7481,-122.178,1950,8851,35921.759766269504,2014,10
2473460860,2014-10-27,260000.0,4,2.5,2110,8990,2.0,0,0,3,8,2110,0,1977,0,98058,47.4457,-122.127,2040,8800,34074.17930040452,2014,10
7812800681,2015-01-02,166000.0,2,1.0,870,8487,1.0,0,0,4,6,870,0,1944,0,98178,47.4955,-122.239,1350,6850,6545.368955548147,2015,1
579000550,2014-11-07,440000.0,2,1.5,1080,6760,1.0,0,2,3,6,1080,0,1923,0,98117,47.7008,-122.386,2080,5800,13856.40918027969,2014,11
2916200138,2015-02-02,375000.0,3,2.0,1260,7560,2.0,0,0,5,6,1260,0,1943,0,98133,47.7225,-122.351,1260,7595,6562.770384500196,2015,2
6821100125,2015-02-25,529500.0,2,1.0,900,4800,1.0,0,0,4,6,780,120,1944,0,98199,47.6575,-122.4,1270,5520,19109.99286189339,2015,2
1529300135,2014-10-14,338000.0,2,1.0,750,6439,1.0,0,0,4,6,750,0,1934,0,98103,47.6995,-122.354,1470,6374,5996.426789953735,2014,10
4124000320,2015-03-16,335620.0,3,2.25,1800,15903,1.0,0,0,3,8,1340,460,1986,0,98038,47.3813,-122.043,2000,15233,59401.198734881524,2015,3
1775910370,2015-02-05,464000.0,4,2.25,2220,15232,1.0,0,0,3,9,1690,530,1978,0,98072,47.7449,-122.103,2110,15280,54127.16754564944,2015,2
4365200505,2014-10-03,354000.0,2,1.0,1390,7740,1.0,0,0,4,6,1390,0,1925,0,98126,47.5232,-122.371,1290,7740,16937.360684669173,2014,10
7960100030,2014-08-14,601000.0,4,3.5,2160,3600,2.0,0,0,3,8,1660,500,1998,0,98122,47.6103,-122.297,1230,3840,7314.084327923585,2014,8
9264900350,2015-04-24,285000.0,3,2.25,1840,9040,1.0,0,0,3,8,1370,470,1979,0,98023,47.3144,-122.339,1870,8992,9846.603094618333,2015,4
955000060,2014-09-30,462500.0,2,2.0,1690,4200,2.0,0,0,3,7,1690,0,1906,0,98112,47.621,-122.303,1540,4200,6255.7586244943395,2014,9
5205000160,2014-07-11,350000.0,4,2.5,2650,10459,2.0,0,0,4,8,2650,0,1989,0,98003,47.2739,-122.293,2340,8777,4801.159801363134,2014,7
6145600955,2014-12-24,329000.0,4,1.0,1120,3844,1.0,0,0,3,7,1120,0,1972,0,98133,47.7038,-122.352,1480,3844,5479.933237441763,2014,12
2472950350,2015-04-11,312500.0,4,2.5,2500,11983,1.0,0,0,3,7,1320,1180,1984,2008,98058,47.4292,-122.148,1460,9005,30125.974715325323,2015,4
9475710060,2014-06-13,370000.0,4,2.5,2220,5338,2.0,0,0,3,7,2220,0,2001,0,98059,47.4887,-122.15,2220,5338,28294.09375781235,2014,6
1112700060,2015-03-11,399900.0,3,1.75,1260,12750,1.0,0,0,3,7,1260,0,1979,0,98034,47.7289,-122.233,1460,7865,22462.67189688862,2015,3
66000140,2014-11-20,398000.0,3,1.0,1480,6550,1.5,0,0,4,6,1480,0,1925,0,98126,47.5498,-122.381,1200,6550,15082.863550120695,2014,11
1021000060,2015-03-04,550500.0,2,1.5,930,7400,1.0,0,2,4,7,830,100,1909,0,98116,47.5691,-122.408,1920,4152,21436.429111267425,2015,3
4154304740,2015-02-24,709000.0,3,2.75,2780,7200,1.5,0,0,4,8,1870,910,1913,0,98118,47.5632,-122.27,1700,7200,11333.724848603872,2015,2
7972604215,2014-12-12,402000.0,5,2.75,2770,7620,1.0,0,0,3,7,1700,1070,1965,0,98106,47.5188,-122.348,1720,7620,13739.495598363872,2014,12
7979900126,2014-06-26,450000.0,3,1.5,1530,23660,1.0,0,0,3,7,1530,0,1952,0,98155,47.7467,-122.295,1800,11407,8386.052234823186,2014,6
2821100125,2014-11-20,524000.0,3,2.25,2140,6720,1.0,0,0,3,8,1440,700,1961,0,98117,47.6949,-122.396,2060,6720,16412.959813789654,2014,11
2323089065,2014-12-17,800000.0,4,2.75,4600,322188,1.0,0,4,3,10,2400,2200,1989,0,98045,47.4626,-121.739,3740,114562,129804.126169515,2014,12
6623400187,2014-09-23,185000.0,4,1.0,1760,8906,1.0,0,0,3,7,1230,530,1966,0,98055,47.4288,-122.198,1180,10407,17907.966024179925,2014,9
6623400187,2015-02-20,365000.0,4,1.0,1760,8906,1.0,0,0,3,7,1230,530,1966,0,98055,47.4288,-122.198,1180,10407,17907.966024179925,2015,2
325049234,2014-09-09,925000.0,4,2.5,3110,11422,2.0,0,0,3,9,3110,0,1989,0,98115,47.6833,-122.271,2850,7254,12309.82239209252,2014,9
8016300240,2015-04-02,714000.0,3,1.75,2260,11781,1.0,0,0,4,8,1520,740,1968,0,98008,47.5982,-122.128,2530,10176,47475.576188246516,2015,4
7955040160,2014-10-16,495000.0,3,2.0,1460,9759,1.0,0,0,5,7,1460,0,1972,0,98052,47.6644,-122.144,1620,8421,43771.64727985541,2014,10
6414600232,2015-04-20,535000.0,3,2.25,2050,6648,1.0,0,0,3,7,1230,820,1990,0,98133,47.7258,-122.332,1760,7200,1894.2789401668201,2015,4
1824059070,2014-10-24,880000.0,4,2.5,2340,10800,1.0,0,0,3,8,2340,0,1953,2007,98040,47.5715,-122.225,2650,13500,22057.038478189144,2014,10
6031400013,2014-06-16,150000.0,3,1.5,1230,8056,1.0,0,0,4,6,1230,0,1949,0,98168,47.4878,-122.314,850,6714,10574.747903571451,2014,6
9557300570,2015-03-27,554500.0,3,2.25,1880,6565,1.0,0,0,4,8,1420,460,1972,0,98008,47.6396,-122.113,2060,7280,51735.83918245129,2015,3
4443800960,2015-04-08,520000.0,3,1.75,1280,3880,1.5,0,0,5,7,1280,0,1916,0,98117,47.6871,-122.391,980,3880,15271.282797170716,2015,4
7203220310,2014-08-22,839990.0,4,2.75,3660,5637,2.0,0,0,3,9,3660,0,2014,0,98053,47.6845,-122.017,3625,5639,74849.76668554117,2014,8
7202330030,2014-08-22,500000.0,3,2.5,1650,5683,2.0,0,0,3,7,1650,0,2003,0,98053,47.683,-122.035,1650,4193,70404.20277698747,2014,8
3353404510,2015-01-07,305000.0,2,1.0,1960,186872,1.5,0,0,4,6,1960,0,1936,0,98001,47.2681,-122.267,1650,19200,11570.049174223106,2015,1
6064800550,2014-08-02,247800.0,3,2.5,1580,2170,2.0,0,0,3,7,1580,0,2003,0,98118,47.5418,-122.289,1610,1917,2905.625250472505,2014,8
1786630160,2014-07-11,344200.0,4,2.5,2490,5812,2.0,0,0,3,8,2490,0,2000,0,98042,47.3875,-122.155,2690,6012,33021.61226792435,2014,7
3709500140,2014-06-23,459950.0,4,2.5,2000,6107,2.0,0,0,3,8,2000,0,2003,0,98011,47.7557,-122.221,2040,6520,24988.98172738374,2014,6
7942300070,2014-09-15,229900.0,4,1.75,1550,9899,1.0,0,0,4,7,1550,0,1967,0,98030,47.3583,-122.183,1500,11272,27641.139797048945,2014,9
7525300240,2015-02-19,750000.0,4,2.25,2820,9602,1.0,0,1,3,8,1950,870,1974,0,98008,47.5881,-122.113,2890,9602,49276.319980859094,2015,2
3579000800,2014-10-24,509000.0,4,2.5,2600,9355,1.0,0,0,3,9,1840,760,1983,0,98028,47.7446,-122.249,2250,7691,19056.345126441167,2014,10
3577000116,2015-03-25,680000.0,4,1.0,2200,12137,1.0,0,4,4,8,1640,560,1956,0,98028,47.7473,-122.261,3250,17153,16434.264415628873,2015,3
5490210320,2014-06-27,661500.0,5,2.5,2500,7200,1.0,0,0,4,7,1490,1010,1977,0,98052,47.6964,-122.12,1960,8325,49793.798947995354,2014,6
3259400030,2014-11-25,370000.0,2,1.0,1270,1399,3.0,0,0,3,7,1270,0,2000,0,98136,47.5552,-122.381,1140,1442,14741.486513780252,2014,11
3134100162,2014-07-17,785000.0,4,2.75,2900,17400,1.0,0,0,4,8,2410,490,1978,0,98052,47.6431,-122.108,2620,12240,52933.28358245143,2014,7
9277700075,2014-08-18,355000.0,2,1.0,840,6720,1.0,0,0,3,7,840,0,1952,0,98116,47.5707,-122.396,1250,6720,18578.99962376965,2014,8
1172000135,2014-07-31,446000.0,4,2.0,1940,6350,1.0,0,0,4,7,970,970,1951,0,98103,47.6948,-122.357,960,6350,6822.095705496822,2014,7
1025059094,2015-01-28,830000.0,5,3.5,3490,21780,2.0,0,0,3,8,3490,0,1996,0,98052,47.6707,-122.144,3070,7829,43594.083748727855,2015,1
6705900070,2014-10-28,324000.0,3,2.5,1940,8347,2.0,0,0,3,8,1940,0,1990,0,98042,47.3654,-122.164,1940,7131,31870.603432284574,2014,10
9522400350,2014-10-08,500000.0,4,2.25,2490,23478,2.0,0,0,3,8,2490,0,1981,0,98072,47.7547,-122.094,2030,12611,55681.9383110017,2014,10
650000030,2014-10-17,745000.0,3,1.0,1390,9112,1.0,0,0,4,7,1390,0,1951,0,98004,47.6071,-122.197,2290,9112,30690.285063889747,2014,10
8712100435,2014-11-10,1197000.0,4,2.5,3940,4407,2.0,0,0,4,8,2620,1320,1921,0,98112,47.6374,-122.299,1790,4407,5908.970290638977,2014,11
1530900560,2014-12-15,385000.0,2,2.5,1760,3710,1.0,0,0,3,8,1130,630,1988,0,98072,47.7335,-122.16,1760,4200,40435.42246819168,2014,12
6868200060,2014-12-11,565000.0,3,2.25,2560,8040,1.0,0,0,3,8,1510,1050,1958,0,98125,47.7124,-122.303,1980,8040,5636.97717087367,2014,12
7767400060,2014-11-19,465000.0,4,2.5,2300,7314,1.0,0,0,4,8,1420,880,1979,0,98133,47.7671,-122.33,2010,7314,1771.2225576540134,2014,11
820000012,2014-08-27,401000.0,3,3.25,1770,1977,3.0,0,0,3,8,1770,0,2001,0,98125,47.7186,-122.314,1860,2210,2555.029663925146,2014,8
3308030060,2014-06-19,385000.0,3,1.75,2310,11200,1.0,0,0,4,8,1630,680,1978,0,98030,47.3637,-122.21,2350,13300,20755.87357967537,2014,6
9485750240,2014-10-17,395000.0,3,2.5,2310,4930,2.0,0,0,4,8,2310,0,1989,0,98055,47.4512,-122.208,2230,5324,13932.28458039017,2014,10
3826000550,2015-04-14,245000.0,5,1.5,2000,8100,1.5,0,0,3,6,2000,0,1946,0,98168,47.4945,-122.304,960,9239,7183.823064055199,2015,4
